Yelp URL,Rating,Date,Review Text
https://www.yelp.com/biz/rewind-ice-cream-boba-tea-chandler-3,4,12/3/2019,"I came here for the second time last week for bubble tea. The first time I visited, my brother and I came in to try the cereal-infused ice cream I had read about. I had ordered the Thunder Buddies and he ordered a Cookies and Cream shake. I'm not going to lie, I wanted to steal his milkshake after trying it!! Both visits, the staff was very quick to greet me and will offer to explain the menu if you haven't been there before. This time there was a girl working behind the counter and I asked her about the Brown Sugar Milk Tea sweetness. She had a sample that she was able to offer me and indicated that she could make it more or less sweet. The sample was the perfect amount of sweet! I went ahead and order that with boba added. I'm definitely a fan and would come back and try it again!"
https://www.yelp.com/biz/rewind-ice-cream-boba-tea-chandler-3,3,1/7/2021,This place has great boba tea however they are always out of boba. I have gone many times all the way down to chandler to only find out they have no more :/. Still a great place!
https://www.yelp.com/biz/rewind-ice-cream-boba-tea-chandler-3,5,9/23/2021,"Drinks were quickly made and very tastyy, cured my boba cravings l. The shop was cute inside as well :))"
https://www.yelp.com/biz/rewind-ice-cream-boba-tea-chandler-3,5,11/3/2021,"We usually come to this place to eat ice cream. Their ice cream is so good, it doesn't have egg smell like other ice creams."
https://www.yelp.com/biz/rewind-ice-cream-boba-tea-chandler-3,5,8/21/2019,"My dilemma coming here is always if I should get ice cream or a drink (and should I get that drink with boba). Today I got ice cream with cocoa krispies (its blended into the ice cream- yummy and unique), topped with graham crackers and honey drizzle - so good! Perfect for hot day too. My husband got the Cookies & Cream which he really enjoyed. The staff here is friendly and helpful when it comes to giving suggestions. This has definitely turned into one of my favorite dessert spots. I look forward to coming back and maybe trying a drink next time."
https://www.yelp.com/biz/rewind-ice-cream-boba-tea-chandler-3,5,2/16/2020,"Absolutely great sweet matcha latte here. I will be coming here constantly. They have a rewards program as well. Boyfriend got the banana butterfinger vanilla cone and he likes his as well (he's pretty picky, glad they didn't mess up his ice cream ). Good customer service as well! Thank you guys!"
https://www.yelp.com/biz/rewind-ice-cream-boba-tea-chandler-3,5,11/14/2018,"I'm a big fan of Oreos and when given the chance, will mix that into my ice cream 9 times out of 10. This is hands down my favorite place for Oreo ice cream. Dripps does it different. You can choose a cereal or cookie and they will crush it into the ice cream in the shop. What you end up with is this thick, creamy concoction of your favorite mix in + ice cream that stays true to taste! I've tried their ice cream and a few of their drinks and liked it all!"
https://www.yelp.com/biz/rewind-ice-cream-boba-tea-chandler-3,5,7/12/2019,"So aesthetic and delicious ice cream! My boyfriend and I shared the cookies and cream ice cream in a cup and it was very good. My second time going I got the vegan coconut ice cream so people who are dairy free like me can also enjoy! I got the coconut ice cream as a base, Oreos as my mix in, and cookie dough as my topping and it tasted SO GOOD. I recommend getting things in a cone because it seems you get more for your money"
https://www.yelp.com/biz/rewind-ice-cream-boba-tea-chandler-3,5,8/28/2021,Delicious vegan ice cream and drinks are so aesthetically pleasing! The interior is cute and great place to just hangout.
https://www.yelp.com/biz/rewind-ice-cream-boba-tea-chandler-3,5,2/19/2021,Visited from Cali- it's the only boba place I went to in AZ and I miss it! Really wish they had one here too
https://www.yelp.com/biz/rewind-ice-cream-boba-tea-chandler-3,5,9/5/2020,"I'd like to start off by saying I've been here 3 times in the past week. Each time, I got a different drink and each one was excellent. The service has been great, all the people I've seen working have been kind and it's very clean and cutely decorated inside! The vegan options are awesome and I'm so happy that a lot of their popular drinks are dairy free by default without having to ask. I love floral flavors like lavender and rose, so their rose milk latte is amazing and their honey lavender ice cream is PERFECT, Most places never put ENOUGH lavender into things, but this had great flavor. I've brought my wife and also recommended to my coworkers, we all work up the road. Please consider coming to Gilbert/Mesa so I can enjoy closer to home!!! Love this place."
https://www.yelp.com/biz/rewind-ice-cream-boba-tea-chandler-3,5,10/25/2020,"I have been meaning to try Rewind after realizing how close it was to Pokitrition. They serve boba and ice cream (have to go back for the ice cream!) but the boba I had was amazing. Against my better judgement, I had a blended boba tea rather than my usual milk tea. I got the Brown Sugar Crush. Absolutely delicious. VERY sweet, but delicious nonetheless. If you have a sweet tooth, this might be the drink for you. In addition to boba it has custard at the bottom of the drink, which I normally get as an additional add-on. Will be going back for sure! Gotta try that ice cream next!"
https://www.yelp.com/biz/rewind-ice-cream-boba-tea-chandler-3,3,7/31/2021,Not a great experience. They had been open for over an hour and their vanilla ice cream still wasn't hardened so none of their menu creations were available. The music was so loud we had to repeat our order several times. I did like the lavender ice cream but only a couple bites of it were bursting with flavor--the rest were a bit bland even with the cereal.
https://www.yelp.com/biz/rewind-ice-cream-boba-tea-chandler-3,3,6/26/2021,"I've tried the boba tea here a couple times and it just isn't my favorite. The flavors sound like they'd be very good, but they didn't taste as good as they sounded. I have some friends who went and really enjoyed it, so it could just be me. Their desserts and drinks here are really pretty and make for nice photos, but the flavor wasn't there for me."
https://www.yelp.com/biz/rewind-ice-cream-boba-tea-chandler-3,5,3/16/2019,"Okay I am Dripps regular now and I have to go with 5 stars. Be it their ice cream or tea they are incredible. Not only do they boast of Instagram worthy pics but they are unbeatable in the taste wise too. They are sisters from Pokitrition and must say they know what works. Eat at Pokitrition and get 20% off at dripps. I have tried their thunder, Oreo, minions icecreams and each one is different from the other and totally good. Their rose milk latte is my fav, the Flavors are so good and it's definitely for the rose lovers. Overall a must place, though their price range is over the top, it's definitely worth it."
https://www.yelp.com/biz/rewind-ice-cream-boba-tea-chandler-3,4,1/21/2020,"Well - they don't scrimp on the toppings like DQ has been doing lately. I drove by here when I missed my turn into the Whole Foods parking lot and decided that I needed to go in and check out the ""craft"" soft serve ice cream. Especially when I read so many good reviews from other yelpers. I don't normally get a milkshake when I get ice cream, as they are so quick and easy to drink that they don't last long enough for me. But I decided to get one here as the pictures I saw made them look soooo good. I went with Oreo as my topping and chocolate ice cream. I saw the clerk put a huge scoop of ice cream in the drill machine with a big pile of Oreo cookie crumbles and some milk, and it looked like I would be eating for days. But after it was all blended, it went into a 12 or 16 ounce cup with an inch on the top for her add even more Oreo chunks, so there was not a lot of shake. It would have been great if she had given me the sidecar like you get in the metal containers at diners rather than just throw out the yummy leftovers. And I never thought I would say this, but it was just too much Oreo for me. I also think I missed out on the yumminess of the high fat ice cream experience that everyone talks about by having it put into a milkshake. Next time, and there will be a next time, I'll get an ice cream cone, maybe with Reese's mixed in."
https://www.yelp.com/biz/rewind-ice-cream-boba-tea-chandler-3,5,4/8/2019,"<a href=""/redir?url=http%3A%2F%2FBomb.com&s=716853a54974befb18bd2a2079d876386c9ebd876290947c699fc1e3eaccf129"" target=""_blank"" rel=""nofollow"">Bomb.com</a> Try the fruity pebbles milk shake. It is absolutely amazing. The soft serve is good too. We tried the coco puffs mix and it did not disappoint. The location is clean and instagram worthy."
https://www.yelp.com/biz/rewind-ice-cream-boba-tea-chandler-3,4,10/13/2018,"I had tried this whole cereal mixed with ice cream craze in LA a few months back and was so stoked to see it pop up in AZ! I'm a fan of boba and my girlfriend loves cereal and ice cream so we were excited to check it out. The best of both worlds. The shop is new - really cute and definitely hit the mark when it comes to an instagrammable vibe. Neon sign on the wall, pretty drinks, ice cream with toppings, they know what they're doing. I saw lots of photos being taken. Service was incredibly friendly. We were asked if it was our first time and given a quick rundown of both menus: the ice cream and the tea/drinks. I went with a 16oz milk tea and added boba ($.50). My girlfriend got captain crunch ice cream in a cone topped with strawberry and sprinkles. The milk tea was average and the boba was solid. It was a little too sweet for my taste. Other places will let you pick your sweetness flavor.. didn't get the option here but maybe you just have to ask? It wasn't bad but I'd probably stick to ice cream next time if I'm going to get a lot of sweetness anyways. That's just my personal preference though! They have some really pretty signature drinks (rose milk tea, some type of lemonade) so there are other options on that front. The ice cream flavor was spot on and really tasty. You get a large portion of ice cream so don't be afraid to share, and don't feel bad if you can't finish. There were a couple larger chunks of cereal on the ice cream that tasted a little stale but overall it was quite the treat. We will definitely be back again after they have been open a little longer to try more items."
https://www.yelp.com/biz/rewind-ice-cream-boba-tea-chandler-3,5,9/22/2020,Love love love! I can't believe I never popped in before! The hostess was super nice and gave us a lot of info on everything! We got the minions treat and it was superb. I wasn't sure if I'd like the cereal topping but surprisingly it tasted really good with the ice cream. I'm definitely going to return!
https://www.yelp.com/biz/rewind-ice-cream-boba-tea-chandler-3,5,8/10/2020,"YUM! I went when they offered a BOGO free scoop of their ice cream. It was delicious! If you've ever been to Carmela in LA, I would say this is very similar and better than Salt and Straw. You can taste the yumminess and real flavors. Wasn't too creamy or lacking in flavor. Just perfect combination. They are allowing you to sample so I ended up choosing lavender and raspberry chocolate truffle. Delish! Girls working were super nice and helpful though they seemed a bit overwhelmed by the customers coming in and didn't have their groove exactly down. The place is small and cute and has seating inside and outside. There's a bathroom in the back. Lots of parking and other places to eat in same plaza. I wouldn't mind going back. Its only $4 a scoop so not bad on pricing either. Also, great customer service cuz when I got my ice cream I saw what looked like a hair but wasn't exactly sure so I asked the girls and they weren't sure but offered to remake right away which I thought was really great service:)"
https://www.yelp.com/biz/rewind-ice-cream-boba-tea-chandler-3,2,9/27/2020,"Watch out people. First they don't honor your Yelp freebies AND they have an attitude AND the vegan coconut ice cream tastes like sugar water. No flavor at all. AND it's EXPENSIVE EXPENSIVE EXPENSIVE. The young lady taking my order, must have been in a place where she couldn't hear what I ordered. I looked at the menu board and thought I ordered a cup with one scoop of ice cream and another cup with two scoops of ice cream. I also had a free topping. She distinctly told me that chocolate chips could not be ""swirled ""in. I had no idea what she was talking about. I said OK put the chocolate chips on the side; that's OK for me. She shook her head yes. I ordered two scoops of ice cream for my other half. And we were supposed to get another free topping with our Yelp Check-in. Then she rang up my bill at $15.86. I thought well four dollars for one scoop and six dollars for two scoops... How does that equal $15.86? I showed the cashier the bill and she re-rang it up as $11.86. Another little girl from behind the counter came up, looked at my receipt and just said: ""Nooooooooooo...."" while shaking her head. I was still confused but I went ahead and went with it. I found out later (from watching and listening to other customers ordering) what they do is they take the topping and mix it in through some machine and charge a whole lot more money for that. But how was I supposed to know that was my first time there. My advice is ask questions before ordering. Especially if it's your first time; because nothing was explained to us and it was our first time. I personally will never come back here. To me a customer and their service to a customer should come first. I believe we were treated unfairly and to eat ice cream in such an environment where I am treated this way does not feel respectful or comforting which is the whole idea of going for ice cream to me"
https://www.yelp.com/biz/rewind-ice-cream-boba-tea-chandler-3,5,7/25/2019,One of my fav dessert places. Really cute and chic Staff is always friendly Love all the ice cream options My fav drink is most definitely the matcha strawberry latte.. sooooo goood !
https://www.yelp.com/biz/rewind-ice-cream-boba-tea-chandler-3,5,3/21/2020,"So I'm a matcha green tea fan and it's so hard to find around here! But little did I know that there's this place hidden in the cuts of chandler, REWIND! It's one of the only places that has a huge variety of matcha infused drinks!! I drive 22 minutes just to have a taste! Can't wait til they open up another location in Scottsdale!!! La Vida Matcha!"
https://www.yelp.com/biz/rewind-ice-cream-boba-tea-chandler-3,3,2/20/2021,"Rewind, what in the world happened?? This used to be my absolutely favorite place for ice cream because of the authenticity of the matcha. What happened to your quality of matcha ice cream?? This is absolutely unacceptable. I can't remember the girl's name but she was one that helped established the place and she knew how to make matcha. She remembers me and regardless of what I order, she always has it down to the T. Her drinks were right, her ice cream, everything. Every passing time that I have come by here from late 2020, I haven't seen her. And every one of those time, the matcha ice cream quality has been..well.. sh*t. Hopefully the photos are in order but you can see from the course of 2 years how the quality has gone down each time. It was great at first then it dwindled to crap. Time by time the ice cream becomes more and more powdery rather than blended. This last time I had actual powder at the bottom of the cone and broken all over my pants. How is this matcha ice cream? And the color of the ice cream was extremely distorted. White and green all over. And there are actual chunks of unblended matcha power that are suspiciously oxidate like it's old matcha. You can tell by the color and the taste. This is so disappointing. I have scout out every boba and matcha place in the Phoenix and surrounding area. Please don't ruin your reputation by your newer employees not knowing how to make matcha ice cream. I won't be coming back. I'm sorry, too many disappointed times."
https://www.yelp.com/biz/rewind-ice-cream-boba-tea-chandler-3,5,1/31/2021,Loved this place. I had the milk rose latte with coconut milk. They do different percentages of sugar! Also can't wait to go back and get their brown sugar test
https://www.yelp.com/biz/rewind-ice-cream-boba-tea-chandler-3,5,1/28/2021,"Love that they have vegan options! Seriously some delicious and unique flavors, awesome toppings, and a wide array of sugary treats that could fit anyone's needs."
https://www.yelp.com/biz/rewind-ice-cream-boba-tea-chandler-3,5,4/12/2019,I'm from the Bay Area and my parents just moved to the area. This place popped up and all the drinks and ice cream desserts looked so good! I ordered the Strawberry Matcha Latte and my boyfriend ordered the Butterfly Rose Lemonade. It was pretty packed on a Sunday Night at 7 pm. The staff was very friendly. This place is so cute! Modern and Chic Decor. Definitely a lot of photo ops lol The Strawberry Matcha Latte was delicious and aesthetically pleasing. It tasted just as good and identical as Boba Guys back home. I tried my boyfriends Butterfly Rose Lemonade and it was very refreshing as well. I'm not a fan of Rose flavored items but the Lemonade definitely overpowered the hint of Rose. I'd definitely come back. Everything just looks so appetizing and pretty.
https://www.yelp.com/biz/rewind-ice-cream-boba-tea-chandler-3,5,5/29/2021,Fun place to try different flavor combos. We had chocoholic and frooty tooty and loved both. Waffle cones are fresh and yummy as well. Service is great!! Very clean.
https://www.yelp.com/biz/rewind-ice-cream-boba-tea-chandler-3,5,10/1/2018,"Dripps is a deeeelight! Ever since I saw their sign go up with the words soft serve + tea, I've been so excited and anxiously waiting for them to launch. I was hoping they would specialize in Asian drink teas and boba as we don't have anything like that in this particular corner of Chandler, and to my pleasant surprise, they do! I popped by during their grand opening night where they were offering Buy One Get One on all ice cream and drinks. It was a bit of a wait but well worth it. I decided to get two drinks to try, and it was so hard choosing as ALL the drinks sound and look amazing. Got the Strawberry Matcha latte and Rose Milk Tea. Both so good, with the Rose Milk Tea being floral and sweet (best when mixed) and the Strawberry Matcha having delicious fresh strawberry pur̩e at the bottom. Can't wait to try their other concoctions like Matcha Cold Brew and Roasted Green Tea Hojicha latte! Their decor is *aesthetic* af and there are plenty of spots to get a good snap of your pretty drinks and cones. I especially love the tropical wallpaper and hexagonal marble tile in their kitchen area!! So pretty. Can't wait to come back and try the soft serve - I saw on insta that they have extended their BOGO deal for a few more days (show that you're following them on social media to redeem!) so I might have to go back and get a cone! (Summer's over and so is my theoretical summer bod lol)"
https://www.yelp.com/biz/rewind-ice-cream-boba-tea-chandler-3,5,11/20/2020,"Great service, pretty atmosphere & delicious boba drinks. They're hardworking here and make amazing drinks! Totally recommend :)"
https://www.yelp.com/biz/rewind-ice-cream-boba-tea-chandler-3,5,10/16/2020,"The matcha ice cream was AMAZING! The matcha bubble tea was okay but better to go for 75% or 50% sweet. Tip, mix the matcha ice cream with pecan, you won't regret!"
https://www.yelp.com/biz/rewind-ice-cream-boba-tea-chandler-3,2,10/19/2021,The atmosphere was nice and I was excited to try a new place. My ice cream was good but the other one we ordered was not and I ordered a Thai tea with boba(my favorite drink) ans had to throw it away. It was not good at all. Tasted watered down was tart nothing like my normal place. I'll stick to my normal place down the street. It looks so good in the pictures and on reviews and did not live up to the hype at all
https://www.yelp.com/biz/rewind-ice-cream-boba-tea-chandler-3,5,8/17/2021,"My favorite shake spot! I don't know what it is but im addicted to the shakes here, I tried replicating my favorite shake at home (the strawberry shortcake one) and man it just wasn't the same I don't even mind though because paying for the shakes here is definitely worth it"
https://www.yelp.com/biz/rewind-ice-cream-boba-tea-chandler-3,5,4/7/2019,"This place was so yummy, worth the price they give you so much ice cream, also it doesn't hurt that the location and food is aesthetically pleasing. Would definitely go back to try more flavors and drinks."
https://www.yelp.com/biz/rewind-ice-cream-boba-tea-chandler-3,4,10/30/2018,"The Iced Matcha Latte was what caught my attention. Unfortunately, there is only one size for that particular drink 16 oz. Hint, hint make 24 oz available for coffee/matcha lovers like me! They also have ice cream with a variety of cereal and toppings you can blending into your ice cream. I haven't had a change to try it yet. Looks interesting, but I am more of a sweet drink person. Cute decor in the shop an friendly staff."
https://www.yelp.com/biz/rewind-ice-cream-boba-tea-chandler-3,3,9/27/2020,"The ice cream was a great experience. The customer service was NOT! Daily ice cream flavors rotate. I got a double scoop ice cream in a bowl. The flavors were: Thai Iced tea and vegan vanilla topped with coconut flakes. The flavors were subtle but satisfying. My companion got vegan coconut with chocolate chips. We both checked in with the Yelp app. We were to get a free topping. We both showed our app and it was clicked used. When all was said and done, one of the yelp check in was not honored. When we approached the cashier said she couldn't honor both- the bill was over $15. We found her rude and condescending. She should have said that at the time she nodded at both check ins. While the ice cream is great- its not worth the price when there are soooo many choices in the area. If the cashier would have been kind, it might have been worth coming back. You would think owners would be more cognizant of who they hire to be the first face customers meet. And since people of recognition are treated this way- apparently the power of word of mouth referrals goes unnoticed."
https://www.yelp.com/biz/rewind-ice-cream-boba-tea-chandler-3,5,12/15/2020,"Best. Boba. In the area. I moved here from the OC which has the best boba on the west coast, don't @ me. So I searched a whole YEAR to find a decent boba place and I had settled... UNTIL I DISCOVERED REWIND. Their menu is small but everything is soooo good. The drinks are delicious and aesthetically pleasing. They have ice cream too which looks delicious and they have a really cute cereal concept, but I hardly ever veer away from my usual Matcha with Strawberry boba (10/10 recommend) They let you choose your sweetness level too, which is a huge plus. I've tried the Thai Tea, Rose Tea, and Brown Sugar and they're all delicious. The only thing is that they're usually understaffed and getting your drinks takes a while which can suuuuck especially with COVID, but it's still 5 stars for me."
https://www.yelp.com/biz/rewind-ice-cream-boba-tea-chandler-3,4,1/20/2020,"What a fun place for ice cream!!! I've been here twice already and have sampled quite a few items since I bring my kids here each time. While most places have a variety of combo-ice creams, this place has become a major hub of cereal-infused goodness. Great location situated on the SWC of Ray Rd and the 101. And housed near Poketrition, Firehouse Subs and Culver's. This is a great spot to add a sweet option to this area. We typically stick to their signature items on their menu. Each signature item gives you the option of having it served in a cone, cup or milkshake style. We have done all 3, and really.....it depends what you prefer because they are all SO good!!! My favorite item has been ""Thunder Buddy"". Such a fun name to begin with if you are a ""Ted"" fan, but also the ice cream combo is so tasty if you are a peanut butter and banana fan. They have an excellent variety of cereals to choose from if you'd like to create your own cone or milkshake, plus every topping you can imagine. Their menu also boasts a large variety of milk and bubble teas. I haven't tried them yet, but since their menu is so extensive, it may take me a while to try one. Prices are typical for this kind of treat. We usually pay $7 for their signature ice cream combos. Totally worth it when you see how much you get. They are very generous with the infused ingredients as well as the toppings. If you are a fan of places that are insta-worthy, this is one of them. They have a cute vined wall with neon lights for pics as well as some fun tropical wallpaper surrounding the interior. Fun place to visit with friends or to take kids. Looking forward to trying more items off their menu."
https://www.yelp.com/biz/rewind-ice-cream-boba-tea-chandler-3,5,4/12/2020,The drinks here are so creative and so good! I love the ice cream here as well because the mix ins are crunched up and goes great with the ice cream! I love the butterfly rose lemonade but everything I've gotten from here has been pretty great! I love that they're open right now with everything going on! And they provide hand sanitizer AND sanitizer wipes! A little on the pricey side for the drinks but worth it!
https://www.yelp.com/biz/rewind-ice-cream-boba-tea-chandler-3,5,8/28/2019,"WARNING - Part of this is a copy and paste of the caption from my food insta (which, btw, you should follow me on it's @blairs.eats lol) I am from Tucson but often drive up to Tempe for school related things and I loooooveeee to eat, especially since there's not a ton of variety in Tuctown! I went to Rewind because I'm almost always craving boba and it's the only thing I'm willing to branch out of my comfort zone on. I couldn't decide what I wanted so I got two drinks! The strawberry matcha latte and rose milk latte. They're both sooo good and amazing! Not like what we have in Tucson but I'm not knocking either. The matcha is refreshing with a citrusy kick thanks to the strawberry and the rose surprisingly, actually tastes like rose! 10/10 would drive 100+ miles again. I'll definitely come back again when I'm in Tempe again!"
https://www.yelp.com/biz/rewind-ice-cream-boba-tea-chandler-3,5,10/1/2018,"We absolutely love this place! I would drive across town for them! I adore the idea of my favorite cereal in a soft served! The concept is very unique for a dessert shop in Arizona! When it comes to their drinks... their Butterfly Lemonade is my favorite! Very refreshing and light! Honestly, I don't know what some of these people are talking about when they say their customer service is bad. I never had a bad experience here and the staff have all been very friendly to us."
https://www.yelp.com/biz/rewind-ice-cream-boba-tea-chandler-3,5,9/16/2018,"Came here during their soft opening and the ice cream is absolutely delicious. You choose a mix-in (various cereals) which gets blended into a vanilla ice cream base and then gets topped with your choice of toppings. The texture is soft and creamy and the blended mix-ins weren't too chunky or gritty. We chose cinnamon toast crunch, which added a lot of flavor to the ice cream itself. I tried a couple of my friends' drinks and they were all aesthetically pleasing (basically, Instagrammable). The teas were quite strong and floral, so if that's not your thing I would skip them. The inside is really well decorated and the ice cream and drinks came out pretty quickly given they're probably still learning some things on the fly. I'll definitely be back often as it's probably some of the best ice cream I've had in the East valley. Like their sister shop (Pokitrition), I can see this place maintaining their high quality and introducing some exciting things in the future."
https://www.yelp.com/biz/rewind-ice-cream-boba-tea-chandler-3,5,11/14/2020,Oooohhh. THIS place is so very good. I love ice creams especially a rootbeer float. I did not go here for rootbeer floats but the ice cream is the best. The pumpkin pie ice cream is the best I ever had. You get what you pay for and you are definitely paying for a great tasting awesome ice cream. My new favorite ice cream spot!!!
https://www.yelp.com/biz/rewind-ice-cream-boba-tea-chandler-3,5,4/15/2021,"I came into this evening for some ice cream and i ended up adding the Butterfly coconut to my scoop of Bourbon ice cream. The ice cream had an amazing unique flacor, and the butterfly coconut was beautiful to look at and it tasted really good for a coconut lover. They have a lot of vegan flavors and options. Ill be back."
https://www.yelp.com/biz/rewind-ice-cream-boba-tea-chandler-3,3,4/22/2021,Ice cream & milk shake were good there are a lot of varieties Staff so not so friendly
https://www.yelp.com/biz/rewind-ice-cream-boba-tea-chandler-3,3,3/5/2020,"Presentation is good and interior of this place is cute but flavor wise, matcha icecream and brown sugar boba were both pretty average. The premium matcha did not meet up to my expectations and the boba was subpar. Hence why 3.5/5"
https://www.yelp.com/biz/rewind-ice-cream-boba-tea-chandler-3,5,1/28/2019,"Super happy to have finally given this place a try. I went to a very similar shop in NYC & was only hoping for this take on ice cream to spread. I got Frosted Flakes ice cream topped with snickers & teddy grams--soooo good! I was nervous the Frosted Flakes would be really sweet, but it wasn't too much at all. Honestly some of my favorite ice cream now--everyone should try it!"
https://www.yelp.com/biz/rewind-ice-cream-boba-tea-chandler-3,5,1/20/2021,"The aesthetic there is great! So cozy and modern. They have a variety of Teas to choose from. Also you can choose how sweet you want it and I think that's great if you want your tea less sweet. The price for the Tea is great. I get Thai tea with boba and that's under 5 dollars. I've tried the Thai, brown sugar, and chai. Personally chai isn't my favorite but my bf really liked it. But the Brown sugar and Thai were really good and yummy! Overall a really great place to get Boba Tea from and you cannot go wrong with the prices there."
https://www.yelp.com/biz/rewind-ice-cream-boba-tea-chandler-3,5,12/3/2020,"Great place, nice atmosphere, and friendly staff. They offer a great assortment of teas and coffees as well as vegan ice cream which is a nice change!"
https://www.yelp.com/biz/rewind-ice-cream-boba-tea-chandler-3,5,2/22/2022,Their boba is best!! Just right. Not too melt or not too hard. And Ice creams are amazing. We love this place.
https://www.yelp.com/biz/rewind-ice-cream-boba-tea-chandler-3,4,4/25/2020,"Came in for the first time recently and the cashier explained took her time to explain the drinks thoroughly. I ordered the rose milk latte, strawberry matcha latte and matcha coffee, all with 50% or 75% sweetness. The matcha flavor could be a little stronger, but other than that, the drinks matched its level of aesthetics. However, I had to wait around 15-20min for my drinks to be made. I visited this shop again for the second time but decided to order ahead via grubhub to make it more convenient. This time, I ordered the Thai tea and jasmine milk tea, both at 50% sweetness. Even with 50%, the drinks were extremely sweet so I recommend opting for less sweetness."
https://www.yelp.com/biz/rewind-ice-cream-boba-tea-chandler-3,5,4/2/2021,sooooooo good. i got a taro crush and it wasn't taro-y enough for me but it was delicious. i want to go back and try their ice cream and other drinks. they were super quick and friendly!
https://www.yelp.com/biz/rewind-ice-cream-boba-tea-chandler-3,5,3/1/2020,"Strawberry matcha latte with boba is AMAZING. Not too sweet at all, the only sweetener is from the pur̩ed strawberry. Captain crunch milkshake was so so good."
https://www.yelp.com/biz/rewind-ice-cream-boba-tea-chandler-3,5,9/29/2018,"Came here during soft opening on a whim when I was in Chandler and I'm so happy I found this place on Yelp! The interior is akin to many tea places in LA, and the staff are so incredibly nice. The girl at the counter took time to explain the menu to us and seemed genuinely interested in their drinks. We ended up going with the rose milk tea and iced matcha latte. Both were sooo good. The rose milk tea is sweet and smells of naturally fragrant rose. It might be a little too sweet/syrupy for some though. The matcha was also absolutely perfect and didn't taste watered down at all. Their prices are competitive as of now, here's to hoping they don't increase significantly as they gain popularity. I'd totally come back here if I'm in the chandler area."
https://www.yelp.com/biz/rewind-ice-cream-boba-tea-chandler-3,5,1/22/2021,Delicious high quality drinks! Love them! They even had amazing hot coco bombs around Christmas time.
https://www.yelp.com/biz/rewind-ice-cream-boba-tea-chandler-3,4,4/21/2019,"Adorable little dessert place and heaven for those who are looking for cute backdrops for pics for Instagram while holding the most adorable and artistic looking drinks. I got the butterfly rose lemonade. It definitely looks better than it tastes, but it's worthy of a cute insta snap. They have tons of matcha options. Unfortunately, I'm not a matcha fan, but I would bring my matcha friends here to try some of their drinks. The staff is super friendly. She answered all my questions and offered me samples to try. She even wouldn't let me leave until I was completely satisfied with my drink ."
https://www.yelp.com/biz/rewind-ice-cream-boba-tea-chandler-3,5,6/23/2019,"Apparently they had to change their name to Rewind from Dripp, but this place was made to be Instagrammed with fitting backdrops and bright, colorful drinks for pictures. I'm sure there will be a Black Mirror episode next season about the culture of going to a restaurant or cafe for the 'gram, but I digress. All that aside...the ice cream and drinks are as beautiful on the inside as on the outside. I mean that quite literally with how they infuse the cereal into the ice cream. I was expecting something similar to Cold Stone where chunks of mix-ins are spread out in the ice cream, but they have a cool machine setup that drills your cereal choice down to distribute it homogeneously throughout the ice cream. I got vanilla ice cream with Cinnamon Toast Crunch mixed in and Reeses cups on the top. We all agreed the CTC was the perfect mix-in because when ground to a powder form you get a perfect flavor of cinnamon and sugar mixed in with the creamy ice cream. It also paired well with the Reeses on top. It definitely surpassed my expectations and it is a neat concept overall! My girlfriend got boba because when boba is presented as an option, she can not or will not choose anything else. She had an iced matcha latte with boba and I thought it was pretty good. The matcha flavor was very strong without being overpowering. My friend got a butterfly rose lemonade and it was tasty, the rose flavor was subtle. I personally would not order it because it was essentially more expensive lemonade with some subtle flavors, but if you are one to Instagram your drinks, the butterfly rose is a great model for photos."
https://www.yelp.com/biz/rewind-ice-cream-boba-tea-chandler-3,5,4/27/2019,So fresh and delicious for ice cream and matcha drinks! I am so excited to find this. So good to take kids and adults here especially in this hot Arizona weather. What a nice dessert place and it's under $10 for gourmet dessert with premium ingredients. The matcha tea here taste exactly what I had in Japan!!! I love it and definitely will return.
https://www.yelp.com/biz/rewind-ice-cream-boba-tea-chandler-3,5,10/24/2018,"Came through drippin' drip drip. Being a big boba tea aficionado, I was drawn to their drinks. Their strawberry matcha latte is absolutely incredible with homemade strawberry sauce and made on the spot matcha tea. It is reminiscent of The Boba Guys in SF. Their boba is just the right amount of chewiness, which can oftentimes be over cooked or made soggy. I've also tried their matcha latte which is equally as delicious! Their ice cream is quite the creative concept where breakfast cereal is melded into the soft serve. They have a plethora of cereals you can pick from to create a treat drawing memories from childhood. I will definitely be back soon!!"
https://www.yelp.com/biz/rewind-ice-cream-boba-tea-chandler-3,3,10/9/2020,"I was looking to try some boba in the area, and I thought that I would stop by here. The store is clean and the workers are super friendly + knowledgeable! I had a sample of the strawberry jasmine tea, which was really delicious but way too sweet for me. I ordered a jasmine milk tea with boba at a level of 25% sugar. I was disappointed that they didn't offer 0% sugar, but I learned that the drinks were premade so they're unable to adjust the sweetness level below a certain threshold for certain drinks (I think the coffee drinks are the only ones that can be adjusted down to 0% sugar). Presumably because the milk tea was premade, my drink came out really fast! My drink was okay, I'm just not a fan of sugar in my tea, which is why I docked my review to 3 stars. I would rather go to another shop for boba, but I would come back to try the ice cream!"
https://www.yelp.com/biz/rewind-ice-cream-boba-tea-chandler-3,4,5/16/2019,"Yummy ice cream for sure. I had the Oreo mix with a bit of chocolate drizzle and strawberries. I'm not a fan of cereal in my ice cream so opted out of that. They also have boba teas, and lemonades. This is a cute little ice cream spot. Return factor is high."
